game_id,commence_time,home_team,away_team,home_elo_pre,away_elo_pre,home_win_prob,away_win_prob,home_fair_odds,away_fair_odds,nfl_week_index,kickoff_local,home_score,away_score,winner
2024_09_MIA_BUF,,BUF,MIA,1538.5876083017815,1469.3185273284964,0.6715823082382498,0.3284176917617502,1.4890207614659812,3.0449029546357314,,,30.0,27.0,home
2024_09_NO_CAR,,CAR,NO,1448.2587992915237,1461.9455426243137,0.5591759146219631,0.44082408537803686,1.788345981740041,2.2684785908247993,,,23.0,22.0,home
2024_09_LV_CIN,,CIN,LV,1483.1079119237684,1462.1823675113812,0.6075588770804913,0.3924411229195087,1.6459310162750151,2.548152937084282,,,41.0,24.0,home
2024_09_LAC_CLE,,CLE,LAC,1464.325532165145,1510.2381721055347,0.5130747809800239,0.4869252190199761,1.9490336244745854,2.0537034454955494,,,10.0,27.0,away
2024_09_WAS_NYG,,NYG,WAS,1463.2688440110087,1535.1806605206289,0.47568114334484646,0.5243188566551535,2.1022485629098124,1.907236383561356,,,22.0,27.0,away
2024_09_NE_TEN,,TEN,NE,1456.3939356850967,1462.1516994894112,0.5703945530637035,0.42960544693629654,1.7531724218416875,2.3277172278224945,,,20.0,17.0,home
2024_09_CHI_ARI,,ARI,CHI,1502.32526400715,1506.8805584219465,0.5720899116721928,0.4279100883278072,1.7479769868289505,2.336939528366376,,,29.0,9.0,home
2024_09_JAX_PHI,,PHI,JAX,1529.4176204143785,1465.2748968301883,0.6650410203924415,0.3349589796075585,1.5036666451189715,2.9854401908305626,,,28.0,23.0,home
2024_09_DET_GB,,GB,DET,1537.8154534814691,1547.3107817586745,0.5651145883493051,0.43488541165069494,1.7695526192678754,2.2994563009237288,,,14.0,24.0,away
2024_09_LA_SEA,,SEA,LA,1495.4356514157446,1491.0808415910508,0.5845970396248168,0.4154029603751832,1.7105799930868293,2.407301091684135,,,20.0,26.0,away
2024_09_IND_MIN,,MIN,IND,1524.7255690491766,1500.8708544814485,0.6115718476548923,0.38842815234510775,1.6351308580251986,2.5744786879183965,,,21.0,13.0,home
2024_09_TB_KC,,KC,TB,1565.2747158969985,1494.9564325256824,0.6729130372215469,0.32708696277845306,1.4860761267592508,3.057290915863661,,,30.0,24.0,home
2024_10_CIN_BAL,,BAL,CIN,1530.5889653577005,1490.9567343821586,0.6329159776227089,0.3670840223772911,1.579988553545595,2.724171958027076,,,35.0,34.0,home
2024_10_NYG_CAR,,CAR,NYG,1457.0752809990845,1453.7552211441118,0.5831498183736109,0.4168501816263891,1.7148251932736136,2.398943419188123,,,20.0,17.0,home
